0.00828506027205, 0.571477599162 
0.00847561665831, 0.562573394313
0.00867055584145, 0.557678953849
0.0088699786258, 0.538665648289 
0.00907398813419, 0.53594754351 
0.00928268986128, 0.513976631256
0.00949619172809, 0.509182113094
0.00971460413784, 0.435487668661
0.00993804003301, 0.498625419679
0.0101666149538, 0.436618507867 
0.0104004470977, 0.299344491309 
0.010639657381, 0.212395023264 
0.0108843695007, 0.175419754771
0.0111347099992, 0.153409486281
0.0113908083292, 0.130481288586
0.0116527969208, 0.121949304454
0.01192081125, 0.0999947710434 
0.0124754746766, 0.280361705646
0.0127624105942, 0.25533883728 
0.0130559460378, 0.21298056799 
0.0133562327967, 0.220071269493
0.013663426151, 0.192191364683 
0.0139776849525, 0.181409085255
0.0142991717064, 0.170859314204
0.0146280526557, 0.14506966059 
0.0149644978667, 0.116450751944
0.0153086813177, 0.104151758828
0.015660780988, 0.0779654170664
0.0160209789507, 0.0638080491824
0.0163894614666, 0.0591562996424
0.0171520467192, 0.351336566044 
0.0175465437937, 0.31021404968
0.0179501143009, 0.269936187505 
0.0183629669299, 0.278366284108
0.0187853151693, 0.252055229408
0.0192173774181, 0.245065857643
0.0196593770988, 0.211211519765
0.020111542772, 0.171971010394 
0.0205741082558, 0.157108470844
0.0210473127457, 0.144348440031
0.0215314009388, 0.115229448199
0.0220266231604, 0.10453619974 
0.0225332354931, 0.109915469691
0.0230514999095, 0.0934101220519
0.0235816844074, 0.091490998332 
0.0241240631487, 0.0902837524439
0.0246789166012, 0.0780830020699
0.025246531683, 0.0698012458208 
0.0258272019117, 0.0733439405786
0.0264212275557, 0.0634314965583
0.0276505808526, 0.152145422394 
0.0282865442122, 0.13453071665
0.0289371347291, 0.115037637199 
0.0296026888279, 0.11725979281
0.0302835506709, 0.103623386332 
0.0309800723363, 0.0990115434888
0.0316926140001, 0.102092923684 
0.0324215441221, 0.0776492849928
0.0331672396369, 0.0836241866953
0.0339300861485, 0.0732072976995
0.0347104781299, 0.0608211937712
0.0355088191269, 0.0557262729583
0.0363255219669, 0.0557697850975
0.0371610089721, 0.0533312581895
0.0380157121784, 0.0428150644008
0.0388900735586, 0.0411119220456
0.0397845452504, 0.0388712982576
0.0406995897912, 0.0335994382051
0.0416356803564, 0.0277814984588
0.0425933010045, 0.0259653656728
0.0435729469277, 0.0287548955624
0.044575124707, 0.0224725099589 
0.0456003525753, 0.0202923650297
0.0466491606845, 0.0174674869499
0.0477220913802, 0.0182859302955
0.048819699482, 0.0166888332263 

